date_utc,stage_m,discharge_m3s,stage_change_6h_m,stage_change_24h_m,q_change_6h_m3s,q_change_24h_m3s,stage_rate_m_per_day,q_rate_m3s_per_day,limb,season,year,rain_24h_mm,rain_24h_coverage,rain_24h_max6h_mm,rain_72h_mm,rain_72h_coverage,rain_72h_max6h_mm,rain_168h_mm,rain_168h_coverage,rain_168h_max6h_mm,complete_168h_coverage
2025-07-09 07:00:00+00:00,0.768,0.451,-0.006000000000000005,-0.03500000000000003,-0.023499999999999965,-0.1384999999999999,-0.02400000000000002,-0.09399999999999986,falling,summer,2025,0.0813571399623816,1.0,0.0813571399623816,5.091804175328607,1.0,3.25852256161826,15.111340825305973,1.0,8.887199759483337,True
2025-07-09 08:00:00+00:00,0.7665,0.4455,-0.006500000000000061,-0.034500000000000086,-0.024999999999999967,-0.13549999999999995,-0.026000000000000245,-0.09999999999999987,falling,summer,2025,0.0813571399623816,1.0,0.0813571399623816,5.091804175328607,1.0,3.25852256161826,15.111340825305973,1.0,8.887199759483337,True
2025-07-09 09:00:00+00:00,0.765,0.44,-0.007000000000000006,-0.03500000000000003,-0.027000000000000024,-0.13699999999999996,-0.028000000000000025,-0.1080000000000001,falling,summer,2025,0.0813571399623816,1.0,0.0813571399623816,5.091804175328607,1.0,3.25852256161826,15.111340825305973,1.0,8.887199759483337,True
2025-07-09 10:00:00+00:00,0.764,0.436,-0.007000000000000006,-0.03400000000000003,-0.027000000000000024,-0.13299999999999995,-0.028000000000000025,-0.1080000000000001,falling,summer,2025,0.0813571399623816,1.0,0.0813571399623816,5.091804175328607,1.0,3.25852256161826,15.111340825305973,1.0,8.887199759483337,True
2025-07-09 11:00:00+00:00,0.763,0.432,-0.007000000000000006,-0.03300000000000003,-0.027000000000000024,-0.12900000000000006,-0.028000000000000025,-0.1080000000000001,falling,summer,2025,0.0813571399623816,1.0,0.0813571399623816,5.091804175328607,1.0,3.25852256161826,15.111340825305973,1.0,8.887199759483337,True
2025-07-09 12:00:00+00:00,0.7625,0.43,-0.006500000000000061,-0.032500000000000084,-0.025000000000000022,-0.12700000000000006,-0.026000000000000245,-0.10000000000000009,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 13:00:00+00:00,0.7615000000000001,0.4265,-0.00649999999999995,-0.03149999999999997,-0.024500000000000022,-0.12250000000000005,-0.0259999999999998,-0.09800000000000009,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 14:00:00+00:00,0.761,0.424,-0.005499999999999949,-0.031000000000000028,-0.02150000000000002,-0.12000000000000005,-0.021999999999999797,-0.08600000000000008,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 15:00:00+00:00,0.76,0.42,-0.0050000000000000044,-0.030000000000000027,-0.020000000000000018,-0.11700000000000005,-0.020000000000000018,-0.08000000000000007,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 16:00:00+00:00,0.759,0.417,-0.0050000000000000044,-0.029000000000000026,-0.019000000000000017,-0.11200000000000004,-0.020000000000000018,-0.07600000000000007,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 17:00:00+00:00,0.758,0.413,-0.0050000000000000044,-0.029000000000000026,-0.019000000000000017,-0.11200000000000004,-0.020000000000000018,-0.07600000000000007,falling,summer,2025,0.0883547587367328,1.0,0.0813571399623816,1.8402792324846986,1.0,1.0228958690450305,15.006939629091427,1.0,8.887199759483337,True
2025-07-09 18:00:00+00:00,0.757,0.409,-0.005499999999999949,-0.028000000000000025,-0.02100000000000002,-0.10800000000000004,-0.021999999999999797,-0.08400000000000007,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-09 19:00:00+00:00,0.756,0.405,-0.00550000000000006,-0.028000000000000025,-0.021499999999999964,-0.10799999999999998,-0.02200000000000024,-0.08599999999999985,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-09 20:00:00+00:00,0.755,0.402,-0.006000000000000005,-0.027000000000000024,-0.021999999999999964,-0.10299999999999998,-0.02400000000000002,-0.08799999999999986,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-09 21:00:00+00:00,0.754,0.398,-0.006000000000000005,-0.027000000000000024,-0.021999999999999964,-0.10299999999999998,-0.02400000000000002,-0.08799999999999986,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-09 22:00:00+00:00,0.753,0.394,-0.006000000000000005,-0.026000000000000023,-0.022999999999999965,-0.09899999999999998,-0.02400000000000002,-0.09199999999999986,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-09 23:00:00+00:00,0.752,0.391,-0.006000000000000005,-0.025000000000000022,-0.021999999999999964,-0.09499999999999997,-0.02400000000000002,-0.08799999999999986,falling,summer,2025,0.11791904409931561,1.0,0.0813571399623816,0.8469476488022509,1.0,0.704827415357743,15.036503914454007,1.0,8.887199759483337,True
2025-07-10 00:00:00+00:00,0.751,0.387,-0.006000000000000005,-0.025000000000000022,-0.021999999999999964,-0.09499999999999997,-0.02400000000000002,-0.08799999999999986,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 01:00:00+00:00,0.75,0.383,-0.006000000000000005,-0.02400000000000002,-0.02200000000000002,-0.09149999999999997,-0.02400000000000002,-0.08800000000000008,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 02:00:00+00:00,0.749,0.38,-0.006000000000000005,-0.02400000000000002,-0.02200000000000002,-0.09049999999999997,-0.02400000000000002,-0.08800000000000008,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 03:00:00+00:00,0.749,0.379,-0.0050000000000000044,-0.02300000000000002,-0.019000000000000017,-0.08800000000000002,-0.020000000000000018,-0.07600000000000007,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 04:00:00+00:00,0.748,0.376,-0.0050000000000000044,-0.02300000000000002,-0.018000000000000016,-0.08700000000000002,-0.020000000000000018,-0.07200000000000006,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 05:00:00+00:00,0.748,0.375,-0.0040000000000000036,-0.02200000000000002,-0.016000000000000014,-0.08400000000000002,-0.016000000000000014,-0.06400000000000006,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.1918916612672285,1.0,0.0813571399623816,14.784827727745453,1.0,8.887199759483337,True
2025-07-10 06:00:00+00:00,0.747,0.372,-0.0040000000000000036,-0.02200000000000002,-0.015000000000000013,-0.08300000000000002,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 07:00:00+00:00,0.7464999999999999,0.3695,-0.0035000000000000586,-0.021500000000000075,-0.013500000000000012,-0.08150000000000002,-0.014000000000000234,-0.05400000000000005,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 08:00:00+00:00,0.746,0.368,-0.0030000000000000027,-0.020499999999999963,-0.01200000000000001,-0.07750000000000001,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 09:00:00+00:00,0.745,0.364,-0.0040000000000000036,-0.020000000000000018,-0.015000000000000013,-0.07600000000000001,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 10:00:00+00:00,0.745,0.364,-0.0030000000000000027,-0.019000000000000017,-0.01200000000000001,-0.07200000000000001,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 11:00:00+00:00,0.744,0.36,-0.0040000000000000036,-0.019000000000000017,-0.015000000000000013,-0.07200000000000001,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.08633333195965459,1.0,0.0497714278227206,0.17541070969725409,1.0,0.0813571399623816,14.627146778446676,1.0,8.887199759483337,True
2025-07-10 12:00:00+00:00,0.743,0.357,-0.0040000000000000036,-0.019499999999999962,-0.015000000000000013,-0.07300000000000001,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 13:00:00+00:00,0.743,0.356,-0.0034999999999999476,-0.018500000000000072,-0.013500000000000012,-0.07050000000000001,-0.01399999999999979,-0.05400000000000005,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 14:00:00+00:00,0.742,0.353,-0.0040000000000000036,-0.019000000000000017,-0.015000000000000013,-0.07100000000000001,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 15:00:00+00:00,0.742,0.352,-0.0030000000000000027,-0.018000000000000016,-0.01200000000000001,-0.068,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 16:00:00+00:00,0.741,0.349,-0.0040000000000000036,-0.018000000000000016,-0.015000000000000013,-0.068,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 17:00:00+00:00,0.74,0.345,-0.0040000000000000036,-0.018000000000000016,-0.015000000000000013,-0.068,-0.016000000000000014,-0.06000000000000005,falling,summer,2025,0.0793357131853034,1.0,0.0497714278227206,0.1676904719220362,1.0,0.0813571399623816,14.596469398010024,1.0,8.887199759483337,True
2025-07-10 18:00:00+00:00,0.7395,0.3435,-0.0034999999999999476,-0.01749999999999996,-0.013499999999999956,-0.06549999999999995,-0.01399999999999979,-0.053999999999999826,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-10 19:00:00+00:00,0.739,0.341,-0.0040000000000000036,-0.017000000000000015,-0.014999999999999958,-0.064,-0.016000000000000014,-0.05999999999999983,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-10 20:00:00+00:00,0.738,0.338,-0.0040000000000000036,-0.017000000000000015,-0.014999999999999958,-0.064,-0.016000000000000014,-0.05999999999999983,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-10 21:00:00+00:00,0.737,0.335,-0.0050000000000000044,-0.017000000000000015,-0.01699999999999996,-0.063,-0.020000000000000018,-0.06799999999999984,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-10 22:00:00+00:00,0.736,0.331,-0.0050000000000000044,-0.017000000000000015,-0.01799999999999996,-0.063,-0.020000000000000018,-0.07199999999999984,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-10 23:00:00+00:00,0.737,0.334,-0.0030000000000000027,-0.015000000000000013,-0.010999999999999954,-0.056999999999999995,-0.01200000000000001,-0.04399999999999982,falling,summer,2025,0.0499749992422515,1.0,0.0497714278227206,0.1678940433415671,1.0,0.0813571399623816,14.331983688733695,1.0,8.887199759483337,True
2025-07-11 06:00:00+00:00,0.737,0.33,-0.0020000000000000018,-0.010000000000000009,-0.009000000000000008,-0.04199999999999998,-0.008000000000000007,-0.03600000000000003,approximately_flat,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 07:00:00+00:00,0.736,0.327,-0.0030000000000000027,-0.010499999999999954,-0.01100000000000001,-0.04249999999999998,-0.01200000000000001,-0.04400000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 08:00:00+00:00,0.736,0.326,-0.0030000000000000027,-0.010000000000000009,-0.01200000000000001,-0.04199999999999998,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 09:00:00+00:00,0.735,0.323,-0.0030000000000000027,-0.010000000000000009,-0.01100000000000001,-0.04099999999999998,-0.01200000000000001,-0.04400000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 10:00:00+00:00,0.735,0.322,-0.0030000000000000027,-0.010000000000000009,-0.01200000000000001,-0.04199999999999998,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 11:00:00+00:00,0.734,0.319,-0.0030000000000000027,-0.010000000000000009,-0.01200000000000001,-0.04099999999999998,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710596,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 12:00:00+00:00,0.733,0.316,-0.0040000000000000036,-0.010000000000000009,-0.014000000000000012,-0.04099999999999998,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.11587893272268,1.0,8.887199759483337,True
2025-07-11 13:00:00+00:00,0.733,0.315,-0.0030000000000000027,-0.010000000000000009,-0.01200000000000001,-0.04099999999999998,-0.01200000000000001,-0.04800000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.11587893272268,1.0,8.887199759483337,True
2025-07-11 14:00:00+00:00,0.732,0.312,-0.0040000000000000036,-0.010000000000000009,-0.014000000000000012,-0.04099999999999998,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.11587893272268,1.0,8.887199759483337,True
2025-07-11 15:00:00+00:00,0.732,0.312,-0.0030000000000000027,-0.010000000000000009,-0.01100000000000001,-0.03999999999999998,-0.01200000000000001,-0.04400000000000004,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.11587893272268,1.0,8.887199759483337,True
2025-07-11 16:00:00+00:00,0.731,0.308,-0.0040000000000000036,-0.010000000000000009,-0.014000000000000012,-0.04099999999999998,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.035555952065069805,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.11587893272268,1.0,8.887199759483337,True
2025-07-11 19:00:00+00:00,0.729,0.3015,-0.0040000000000000036,-0.010000000000000009,-0.013500000000000012,-0.039500000000000035,-0.016000000000000014,-0.05400000000000005,falling,summer,2025,0.0353523806455389,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-11 23:00:00+00:00,0.727,0.294,-0.0040000000000000036,-0.010000000000000009,-0.014000000000000012,-0.040000000000000036,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.0353523806455389,1.0,0.0353523806455389,0.20324642398710602,1.0,0.0813571399623816,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 00:00:00+00:00,0.726,0.291,-0.0040000000000000036,-0.013000000000000012,-0.014000000000000012,-0.04800000000000004,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 01:00:00+00:00,0.725,0.288,-0.0040000000000000036,-0.014000000000000012,-0.013500000000000012,-0.050000000000000044,-0.016000000000000014,-0.05400000000000005,falling,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 02:00:00+00:00,0.725,0.287,-0.0040000000000000036,-0.014000000000000012,-0.014000000000000012,-0.051000000000000045,-0.016000000000000014,-0.05600000000000005,falling,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 03:00:00+00:00,0.725,0.287,-0.0030000000000000027,-0.013000000000000012,-0.01100000000000001,-0.04700000000000004,-0.01200000000000001,-0.04400000000000004,falling,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 04:00:00+00:00,0.7244999999999999,0.285,-0.0025000000000000577,-0.013500000000000068,-0.010000000000000009,-0.049000000000000044,-0.010000000000000231,-0.040000000000000036,approximately_flat,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 05:00:00+00:00,0.724,0.283,-0.0030000000000000027,-0.013000000000000012,-0.01100000000000001,-0.04800000000000004,-0.01200000000000001,-0.04400000000000004,falling,summer,2025,0.0,1.0,0.0,0.1218892840247244,1.0,0.0497714278227206,14.115878932722678,1.0,8.887199759483337,True
2025-07-12 06:00:00+00:00,0.724,0.283,-0.0020000000000000018,-0.013000000000000012,-0.008000000000000007,-0.04700000000000004,-0.008000000000000007,-0.03200000000000003,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 07:00:00+00:00,0.724,0.282,-0.0010000000000000009,-0.01200000000000001,-0.006000000000000005,-0.04500000000000004,-0.0040000000000000036,-0.02400000000000002,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 08:00:00+00:00,0.724,0.282,-0.0010000000000000009,-0.01200000000000001,-0.0050000000000000044,-0.04400000000000004,-0.0040000000000000036,-0.020000000000000018,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 09:00:00+00:00,0.723,0.279,-0.0020000000000000018,-0.01200000000000001,-0.007999999999999952,-0.043999999999999984,-0.008000000000000007,-0.031999999999999806,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 10:00:00+00:00,0.723,0.278,-0.0014999999999999458,-0.01200000000000001,-0.006999999999999951,-0.043999999999999984,-0.005999999999999783,-0.027999999999999803,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 11:00:00+00:00,0.723,0.278,-0.0010000000000000009,-0.01100000000000001,-0.004999999999999949,-0.04099999999999998,-0.0040000000000000036,-0.019999999999999796,approximately_flat,summer,2025,0.0010476189754193,1.0,0.0010476189754193,0.1229369030001437,1.0,0.0497714278227206,14.116926551698096,1.0,8.887199759483337,True
2025-07-12 12:00:00+00:00,0.723,0.277,-0.0010000000000000009,-0.010000000000000009,-0.00599999999999995,-0.03899999999999998,-0.0040000000000000036,-0.0239999999999998,approximately_flat,summer,2025,0.020121428232717502,1.0,0.0190738092572982,0.1350130934830907,1.0,0.0497714278227206,14.125193218320852,1.0,8.887199759483337,True
2025-07-12 13:00:00+00:00,0.722,0.274,-0.0020000000000000018,-0.01100000000000001,-0.007999999999999952,-0.04099999999999998,-0.008000000000000007,-0.031999999999999806,approximately_flat,summer,2025,0.020121428232717502,1.0,0.0190738092572982,0.1350130934830907,1.0,0.0497714278227206,14.125193218320852,1.0,8.887199759483337,True
2025-07-12 14:00:00+00:00,0.722,0.274,-0.0020000000000000018,-0.010000000000000009,-0.007999999999999952,-0.03799999999999998,-0.008000000000000007,-0.031999999999999806,approximately_flat,summer,2025,0.020121428232717502,1.0,0.0190738092572982,0.1350130934830907,1.0,0.0497714278227206,14.125193218320852,1.0,8.887199759483337,True
2025-07-12 15:00:00+00:00,0.722,0.273,-0.0010000000000000009,-0.010000000000000009,-0.006000000000000005,-0.03899999999999998,-0.0040000000000000036,-0.02400000000000002,approximately_flat,summer,2025,0.020121428232717502,1.0,0.0190738092572982,0.1350130934830907,1.0,0.0497714278227206,14.125193218320852,1.0,8.887199759483337,True
2025-07-12 17:00:00+00:00,0.721,0.27,-0.0020000000000000018,-0.010000000000000009,-0.008000000000000007,-0.03799999999999998,-0.008000000000000007,-0.03200000000000003,approximately_flat,summer,2025,0.020121428232717502,1.0,0.0190738092572982,0.1350130934830907,1.0,0.0497714278227206,14.125193218320852,1.0,8.887199759483337,True
2025-07-12 20:00:00+00:00,0.719,0.2635,-0.0030000000000000027,-0.010000000000000009,-0.01050000000000001,-0.03749999999999998,-0.01200000000000001,-0.04200000000000004,falling,summer,2025,0.0215738091584559,1.0,0.0190738092572982,0.10690118904624632,1.0,0.0497714278227206,14.122467027995125,1.0,8.887199759483337,True
2025-07-12 23:00:00+00:00,0.717,0.257,-0.0040000000000000036,-0.010000000000000009,-0.013000000000000012,-0.03699999999999998,-0.016000000000000014,-0.052000000000000046,falling,summer,2025,0.0215738091584559,1.0,0.0190738092572982,0.10690118904624632,1.0,0.0497714278227206,14.122467027995125,1.0,8.887199759483337,True
2025-07-13 03:00:00+00:00,0.715,0.25,-0.0040000000000000036,-0.010000000000000009,-0.013000000000000012,-0.03699999999999998,-0.016000000000000014,-0.052000000000000046,falling,summer,2025,0.0215738091584559,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,14.122467027995127,1.0,8.887199759483337,True
2025-07-13 06:00:00+00:00,0.714,0.246,-0.0030000000000000027,-0.010000000000000009,-0.01050000000000001,-0.03699999999999998,-0.01200000000000001,-0.04200000000000004,falling,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-13 07:00:00+00:00,0.714,0.246,-0.0020000000000000018,-0.010000000000000009,-0.008000000000000007,-0.035999999999999976,-0.008000000000000007,-0.03200000000000003,approximately_flat,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-13 08:00:00+00:00,0.714,0.246,-0.0020000000000000018,-0.010000000000000009,-0.007000000000000006,-0.035999999999999976,-0.008000000000000007,-0.028000000000000025,approximately_flat,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-13 09:00:00+00:00,0.713,0.243,-0.0020000000000000018,-0.010000000000000009,-0.007000000000000006,-0.03600000000000003,-0.008000000000000007,-0.028000000000000025,approximately_flat,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-13 10:00:00+00:00,0.713,0.242,-0.0020000000000000018,-0.010000000000000009,-0.008000000000000007,-0.03600000000000003,-0.008000000000000007,-0.03200000000000003,approximately_flat,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-13 11:00:00+00:00,0.713,0.242,-0.0020000000000000018,-0.010000000000000009,-0.007000000000000006,-0.03600000000000003,-0.008000000000000007,-0.028000000000000025,approximately_flat,summer,2025,0.0205261901830366,1.0,0.0190738092572982,0.057129761223525706,1.0,0.0353523806455389,5.235267268511787,1.0,3.25852256161826,True
2025-07-14 18:00:00+00:00,0.7115,0.225,-0.0024999999999999467,-0.010499999999999954,-0.009000000000000008,-0.037000000000000005,-0.009999999999999787,-0.03600000000000003,approximately_flat,summer,2025,0.9946868750266729,1.0,0.4052642735076092,1.5750404340713944,1.0,0.4052642735076092,1.7782868580585007,1.0,0.4052642735076092,True
2025-07-14 19:00:00+00:00,0.711,0.224,-0.0030000000000000027,-0.010500000000000065,-0.009000000000000008,-0.036000000000000004,-0.01200000000000001,-0.03600000000000003,falling,summer,2025,0.9946868750266729,1.0,0.4052642735076092,1.5750404340713944,1.0,0.4052642735076092,1.7782868580585007,1.0,0.4052642735076092,True
2025-07-14 20:00:00+00:00,0.711,0.223,-0.0025000000000000577,-0.010000000000000009,-0.009000000000000008,-0.035,-0.010000000000000231,-0.03600000000000003,approximately_flat,summer,2025,0.9946868750266729,1.0,0.4052642735076092,1.5750404340713944,1.0,0.4052642735076092,1.7782868580585007,1.0,0.4052642735076092,True
2025-07-14 21:00:00+00:00,0.7104999999999999,0.222,-0.0025000000000000577,-0.010500000000000065,-0.008000000000000007,-0.036000000000000004,-0.010000000000000231,-0.03200000000000003,approximately_flat,summer,2025,0.9946868750266729,1.0,0.4052642735076092,1.5750404340713944,1.0,0.4052642735076092,1.7782868580585007,1.0,0.4052642735076092,True
2025-07-14 22:00:00+00:00,0.71,0.22,-0.0030000000000000027,-0.010000000000000009,-0.010000000000000009,-0.035,-0.01200000000000001,-0.040000000000000036,falling,summer,2025,0.9946868750266729,1.0,0.4052642735076092,1.5750404340713944,1.0,0.4052642735076092,1.7782868580585007,1.0,0.4052642735076092,True
