event_id,rain_start_utc,rain_end_utc,rain_duration_h,analysis_end_utc,truncation_reason,response_censored,censor_type,pre_stage_m,pre_model_recession_m_per_day,antecedent_72h_basin_rain_mm,antecedent_168h_basin_rain_mm,response_onset_utc,lag_to_onset_h,departure_peak_utc,departure_peak_m,departure_at_analysis_end_m,lag_to_departure_peak_h,raw_peak_utc,raw_peak_stage_m,raw_stage_rise_m,estimated_recession_days_lost,recovery_utc,recovery_duration_h,basin_mean_mm,basin_max_mm,basin_pct_gt_5mm,basin_pct_gt_10mm,basin_pct_gt_20mm,basin_pct_gt_30mm,basin_pct_gt_50mm,lower_mean_mm,lower_max_mm,lower_pct_gt_5mm,lower_pct_gt_10mm,lower_pct_gt_20mm,lower_pct_gt_30mm,lower_pct_gt_50mm,upper_mean_mm,upper_max_mm,upper_pct_gt_5mm,upper_pct_gt_10mm,upper_pct_gt_20mm,upper_pct_gt_30mm,upper_pct_gt_50mm,middle_mean_mm,middle_max_mm,middle_pct_gt_5mm,middle_pct_gt_10mm,middle_pct_gt_20mm,middle_pct_gt_30mm,middle_pct_gt_50mm,atim_mean_mm,atim_max_mm,atim_pct_gt_5mm,atim_pct_gt_10mm,atim_pct_gt_20mm,atim_pct_gt_30mm,atim_pct_gt_50mm,carrot_mean_mm,carrot_max_mm,carrot_pct_gt_5mm,carrot_pct_gt_10mm,carrot_pct_gt_20mm,carrot_pct_gt_30mm,carrot_pct_gt_50mm,local_mean_mm,local_max_mm,local_pct_gt_5mm,local_pct_gt_10mm,local_pct_gt_20mm,local_pct_gt_30mm,local_pct_gt_50mm,storm_type,05EA005_stage_change_m,05EA005_peak_lag_h,05EA006_stage_change_m,05EA006_peak_lag_h,05EA010_stage_change_m,05EA010_peak_lag_h,05EA011_stage_change_m,05EA011_peak_lag_h,05EA012_stage_change_m,05EA012_peak_lag_h,response_quality,eligible_for_peak_training,eligible_for_recovery_training
1,2026-06-28T12:00:00+00:00,2026-06-29T18:00:00+00:00,30.0,2026-06-30T18:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.4245,-0.050156112875154,0.0,0.0,2026-06-28T15:00:00+00:00,3.0,2026-06-30T18:00:00+00:00,0.4094551703764106,0.4094551703764106,54.0,2026-06-30T18:00:00+00:00,2.722,0.2974999999999999,8.297501916225968,,,2.629730242672636,10.355024814605711,18.886198547215496,0.4842615012106537,0.0,0.0,0.0,5.690281298394515,10.355024814605711,60.74766355140186,1.8691588785046729,0.0,0.0,0.0,1.8385932123821296,6.37044969201088,8.108108108108109,0.0,0.0,0.0,0.0,1.4006904857495848,6.322874665260315,2.051282051282051,0.0,0.0,0.0,0.0,6.862523844838142,10.355024814605711,82.22222222222221,4.444444444444445,0.0,0.0,0.0,2.674390361859248,4.077900052070618,0.0,0.0,0.0,0.0,0.0,5.41386635114952,8.1635000705719,57.14285714285714,0.0,0.0,0.0,0.0,lower_basin_concentrated,0.2724999999999999,51.0,0.0825000000000955,50.0,0.2754999999999998,24.0,0.0619999999999976,17.0,0.1650000000000009,22.0,censored_lower_bound,0,0
2,2026-06-30T18:00:00+00:00,2026-07-01T06:00:00+00:00,12.0,2026-07-01T12:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.722,-0.05230671010577,12.793787027489728,12.793787027489728,2026-06-30T22:00:00+00:00,4.0,2026-07-01T12:00:00+00:00,0.1251297556486355,0.1251297556486355,18.0,2026-07-01T12:00:00+00:00,2.808,0.0859999999999998,2.405238510299593,,,1.1802900103710086,6.111250400543213,2.4213075060532687,0.0,0.0,0.0,0.0,1.105621551798883,3.166250228881836,0.0,0.0,0.0,0.0,0.0,0.2795855987707975,1.9760000705719,0.0,0.0,0.0,0.0,0.0,1.733970598857372,6.111250400543213,5.128205128205128,0.0,0.0,0.0,0.0,1.3733667416705029,3.166250228881836,0.0,0.0,0.0,0.0,0.0,1.1696538948095765,1.949250102043152,0.0,0.0,0.0,0.0,0.0,0.8427449394853748,2.3727500438690186,0.0,0.0,0.0,0.0,0.0,mixed_or_weak,0.0,0.0,0.044999999999959,7.0,0.058,3.0,0.0,0.0,0.0,0.0,censored_lower_bound,0,0
3,2026-07-01T12:00:00+00:00,2026-07-03T06:00:00+00:00,42.0,2026-07-05T12:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.808,-0.0529283953556288,13.953872140278827,13.953872140278827,2026-07-01T16:00:00+00:00,4.0,2026-07-05T12:00:00+00:00,0.4107129420892197,0.4107129420892197,96.0,2026-07-04T17:00:00+00:00,3.014,0.2059999999999999,7.987473582266229,,,6.832162992144229,31.03450224176049,53.99515738498789,18.64406779661017,2.663438256658596,0.2421307506053268,0.0,6.415488403183887,27.378126747906208,48.598130841121495,14.95327102803738,2.803738317757009,0.0,0.0,11.379336146915726,31.03450224176049,93.69369369369367,53.15315315315316,7.207207207207207,0.9009009009009008,0.0,4.47240894516536,10.980625331401823,34.35897435897436,1.0256410256410255,0.0,0.0,0.0,3.7186640748935234,11.593000993132591,20.0,4.444444444444445,0.0,0.0,0.0,7.755694606565298,16.174251159653068,76.92307692307693,15.384615384615383,0.0,0.0,0.0,8.536598895614663,27.378126747906208,67.3469387755102,24.489795918367346,6.122448979591836,0.0,0.0,upper_lake_chain_concentrated,0.0,0.0,0.0784999999999627,56.0,0.264,36.0,0.0540000000000002,19.0,0.0,0.0,censored_lower_bound,0,0
4,2026-07-05T12:00:00+00:00,2026-07-06T00:00:00+00:00,12.0,2026-07-11T00:00:00+00:00,next_rain_event,0,,3.01,-0.0543886328029714,0.5074519576174971,21.91926277396547,2026-07-05T20:00:00+00:00,8.0,2026-07-08T18:00:00+00:00,0.0437288021147654,0.0063121232924974,78.0,2026-07-05T16:00:00+00:00,3.0115,0.0015,0.8231220868399143,,,1.952859654092426,5.062000274658203,0.2421307506053268,0.0,0.0,0.0,0.0,1.2563224856776545,2.3192501068115234,0.0,0.0,0.0,0.0,0.0,1.97439198216071,3.795500040054321,0.0,0.0,0.0,0.0,0.0,2.3228052366811496,5.062000274658203,0.5128205128205128,0.0,0.0,0.0,0.0,1.1185778278443548,1.90350005030632,0.0,0.0,0.0,0.0,0.0,1.7976154713676529,2.3192501068115234,0.0,0.0,0.0,0.0,0.0,1.2392143385047665,2.1322501599788666,0.0,0.0,0.0,0.0,0.0,upper_lake_chain_concentrated,0.0,0.0,0.3005000000000564,126.0,0.0,0.0,0.0,0.0,0.0,0.0,peak_observed_recovery_not_observed,1,0
5,2026-07-11T00:00:00+00:00,2026-07-13T00:00:00+00:00,48.0,2026-07-15T00:00:00+00:00,next_rain_event,0,,2.723,-0.0523139390040242,3.2501171352665423,5.438034463943035,2026-07-11T04:00:00+00:00,4.0,2026-07-11T21:00:00+00:00,0.0706370840265866,0.0152899517063218,21.0,2026-07-11T02:00:00+00:00,2.7695,0.0464999999999999,1.358822694647254,,,26.846894577404903,54.80760002136231,100.0,100.0,74.33414043583535,34.866828087167065,0.7263922518159807,29.66552734824559,54.80760002136231,100.0,100.0,71.96261682242991,51.4018691588785,2.803738317757009,23.31411861228916,32.737799141556025,100.0,100.0,69.36936936936937,16.216216216216218,0.0,27.311224965342824,43.302524795755744,100.0,100.0,78.46153846153847,36.41025641025641,0.0,21.50829225021104,41.13967295177281,100.0,100.0,40.0,13.333333333333334,0.0,37.04918192814176,39.53919915482402,100.0,100.0,100.0,100.0,0.0,35.19793693748854,54.80760002136231,100.0,100.0,93.87755102040816,73.46938775510205,6.122448979591836,widespread_basin,0.0519999999999998,34.0,0.0580000000001064,19.0,1.0459999999999998,39.0,0.0635000000000012,47.0,0.2120000000000015,39.0,peak_observed_recovery_not_observed,1,0
6,2026-07-15T00:00:00+00:00,2026-07-16T12:00:00+00:00,36.0,2026-07-19T00:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.532,-0.0509332194374775,0.083500449251588,29.646600988898413,2026-07-15T10:00:00+00:00,10.0,2026-07-15T09:00:00+00:00,0.1015769615134445,0.0463453497871086,9.0,2026-07-15T09:00:00+00:00,2.6145,0.0825,1.9997309489228623,,,14.33573615869939,31.412075243890285,90.31476997578692,67.07021791767555,23.728813559322035,0.7263922518159807,0.0,13.069725591404294,28.390948663000017,71.02803738317756,55.140186915887845,27.10280373831776,0.0,0.0,16.917632012701436,31.412075243890285,100.0,88.28828828828829,25.225225225225223,2.702702702702702,0.0,13.560724317193484,29.63830018043518,95.3846153846154,61.53846153846154,21.025641025641026,0.0,0.0,6.117782634455296,24.061323484405875,31.11111111111111,13.333333333333334,6.666666666666667,0.0,0.0,22.87833402416884,28.390948663000017,100.0,100.0,76.92307692307693,0.0,0.0,16.851879130930126,28.205873982049525,100.0,81.63265306122449,32.6530612244898,0.0,0.0,widespread_basin,0.26,23.0,0.1949999999999363,88.0,0.022,11.0,0.1899999999999995,29.0,0.0589999999999992,60.0,censored_lower_bound,0,0
7,2026-07-19T00:00:00+00:00,2026-07-22T12:00:00+00:00,84.0,2026-07-26T00:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.3775,-0.049816354657208,1.1729505567451912,14.30727435622359,2026-07-19T05:00:00+00:00,5.0,2026-07-19T04:00:00+00:00,0.1727989753069083,0.1555884983536355,4.0,2026-07-19T04:00:00+00:00,2.542,0.1644999999999998,3.472902110100468,,,35.81349108771271,63.34849887853488,100.0,100.0,100.0,79.1767554479419,8.232445520581114,47.16703280537263,63.34849887853488,100.0,100.0,100.0,100.0,31.77570093457944,33.16333581788176,44.46594883874059,100.0,100.0,100.0,90.990990990991,0.0,31.09214888854155,44.76337412185967,100.0,100.0,100.0,61.02564102564103,0.0,46.98549803130898,60.89387313835323,100.0,100.0,100.0,100.0,33.33333333333333,48.6361535981996,55.366749284556136,100.0,100.0,100.0,100.0,46.15384615384615,46.9439816732525,63.34849887853488,100.0,100.0,100.0,100.0,26.53061224489796,widespread_basin,0.1154999999999999,72.0,0.2000000000000454,116.0,0.687,57.0,0.4605000000000014,64.0,0.33,32.0,censored_lower_bound,0,0
8,2026-07-26T00:00:00+00:00,2026-07-27T06:00:00+00:00,30.0,2026-07-27T18:00:00+00:00,next_rain_event,1,peak_or_recovery_censored_by_next_rain,2.193,-0.0484826229293134,0.048839710002806,36.40661347004284,2026-07-26T06:00:00+00:00,6.0,2026-07-26T04:00:00+00:00,0.0885767870967919,0.0658227993997262,4.0,2026-07-26T04:00:00+00:00,2.2735000000000003,0.0805000000000002,1.8291829301077185,,,15.231978048682642,27.019375920295715,98.0629539951574,91.52542372881356,13.075060532687653,0.0,0.0,12.402485427601158,25.371376134455204,92.5233644859813,71.96261682242991,2.803738317757009,0.0,0.0,16.662299193374746,27.019375920295715,100.0,98.1981981981982,20.72072072072072,0.0,0.0,15.970388630194924,25.92650108784437,100.0,98.46153846153848,14.358974358974358,0.0,0.0,8.748558768511025,17.776500701904297,82.22222222222221,42.22222222222222,0.0,0.0,0.0,18.28309700392688,25.371376134455204,100.0,100.0,23.07692307692308,0.0,0.0,14.197970104475068,19.80975151062012,100.0,91.83673469387756,0.0,0.0,0.0,widespread_basin,0.1660000000000001,39.0,0.1544999999999845,42.0,0.2295000000000001,6.0,0.1285000000000007,39.0,0.0879999999999991,24.0,censored_lower_bound,0,0
9,2026-07-27T18:00:00+00:00,2026-07-29T00:00:00+00:00,30.0,2026-07-29T00:00:00+00:00,dataset_right_edge,1,peak_or_recovery_censored_by_dataset_end,2.1745,-0.0483488883116112,16.20281105419472,20.205051747885843,2026-07-27T21:00:00+00:00,3.0,2026-07-27T20:00:00+00:00,0.0685284672391719,0.0406728986597779,2.0,2026-07-27T20:00:00+00:00,2.239,0.0644999999999997,1.418228430941486,,,6.200469734629765,20.574626922607425,51.81598062953995,16.222760290556902,0.4842615012106537,0.0,0.0,11.521164152109735,20.574626922607425,87.85046728971963,57.943925233644855,1.8691588785046729,0.0,0.0,2.5140530420047744,7.8963751792907715,15.315315315315312,0.0,0.0,0.0,0.0,5.379331017763187,13.958001136779783,52.820512820512825,2.564102564102564,0.0,0.0,0.0,9.17760329246521,20.574626922607425,71.11111111111111,37.77777777777778,4.444444444444445,0.0,0.0,10.096183116619404,16.72362518310547,100.0,46.15384615384615,0.0,0.0,0.0,14.051470114260304,19.290876388549805,100.0,79.59183673469387,0.0,0.0,0.0,lower_basin_concentrated,0.0229999999999999,13.0,0.0489999999999781,20.0,0.0,0.0,0.0500000000000007,13.0,0.177999999999999,24.0,censored_lower_bound,0,0
