model,run_time_utc,horizon_h,member_index,subarea,cumulative_mm,source_file
GEPS,2026-07-29T12:00:00+00:00,72,4,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,5,basin_to_05EA002,5.639999866485596,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,5,lower_incremental_05EA005_to_05EA002,5.639999866485596,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,5,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,6,basin_to_05EA002,1.1100000143051147,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,6,lower_incremental_05EA005_to_05EA002,1.1100000143051147,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,6,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,7,basin_to_05EA002,3.2300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,7,lower_incremental_05EA005_to_05EA002,3.2300000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,7,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,8,basin_to_05EA002,0.11499999463558197,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,8,lower_incremental_05EA005_to_05EA002,0.11499999463558197,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,8,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,9,basin_to_05EA002,0.3999999761581421,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,9,lower_incremental_05EA005_to_05EA002,0.3999999761581421,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,9,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,10,basin_to_05EA002,0.7299999594688416,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,10,lower_incremental_05EA005_to_05EA002,0.7299999594688416,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,10,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,11,basin_to_05EA002,1.9799998998641968,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,11,lower_incremental_05EA005_to_05EA002,1.9799998998641968,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,11,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,12,basin_to_05EA002,0.7549999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,12,lower_incremental_05EA005_to_05EA002,0.7549999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,12,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,13,basin_to_05EA002,0.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,13,lower_incremental_05EA005_to_05EA002,0.0,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,13,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,14,basin_to_05EA002,8.34999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,14,lower_incremental_05EA005_to_05EA002,8.34999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,14,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,15,basin_to_05EA002,0.14000000059604645,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,15,lower_incremental_05EA005_to_05EA002,0.14000000059604645,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,15,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,16,basin_to_05EA002,0.6699999570846558,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,16,lower_incremental_05EA005_to_05EA002,0.6699999570846558,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,16,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,17,basin_to_05EA002,0.029999999329447746,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,17,lower_incremental_05EA005_to_05EA002,0.029999999329447746,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,17,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,18,basin_to_05EA002,0.019999999552965164,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,18,lower_incremental_05EA005_to_05EA002,0.019999999552965164,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,18,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,19,basin_to_05EA002,0.6299999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,19,lower_incremental_05EA005_to_05EA002,0.6299999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,19,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,20,basin_to_05EA002,6.559999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,20,lower_incremental_05EA005_to_05EA002,6.559999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,20,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,21,basin_to_05EA002,0.14000000059604645,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,21,lower_incremental_05EA005_to_05EA002,0.14000000059604645,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,72,21,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P072_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,1,basin_to_05EA002,7.980000019073486,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,1,lower_incremental_05EA005_to_05EA002,7.980000019073486,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,1,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,2,basin_to_05EA002,1.0799999237060547,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,2,lower_incremental_05EA005_to_05EA002,1.0799999237060547,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,2,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,3,basin_to_05EA002,23.5,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,3,lower_incremental_05EA005_to_05EA002,23.5,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,3,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,4,basin_to_05EA002,10.675000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,4,lower_incremental_05EA005_to_05EA002,10.675000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,4,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,5,basin_to_05EA002,8.779999732971191,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,5,lower_incremental_05EA005_to_05EA002,8.779999732971191,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,5,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,6,basin_to_05EA002,2.299999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,6,lower_incremental_05EA005_to_05EA002,2.299999952316284,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,6,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,7,basin_to_05EA002,4.787499904632568,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,7,lower_incremental_05EA005_to_05EA002,4.787499904632568,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,7,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,8,basin_to_05EA002,5.579999923706055,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,8,lower_incremental_05EA005_to_05EA002,5.579999923706055,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,8,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,9,basin_to_05EA002,2.109999895095825,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,9,lower_incremental_05EA005_to_05EA002,2.109999895095825,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,9,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,10,basin_to_05EA002,1.75,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,10,lower_incremental_05EA005_to_05EA002,1.75,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,10,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,11,basin_to_05EA002,4.869999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,11,lower_incremental_05EA005_to_05EA002,4.869999885559082,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,11,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,12,basin_to_05EA002,19.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,12,lower_incremental_05EA005_to_05EA002,19.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,12,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,13,basin_to_05EA002,0.7599999904632568,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,13,lower_incremental_05EA005_to_05EA002,0.7599999904632568,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,13,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,14,basin_to_05EA002,9.229999542236328,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,14,lower_incremental_05EA005_to_05EA002,9.229999542236328,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,14,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,15,basin_to_05EA002,1.75,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,15,lower_incremental_05EA005_to_05EA002,1.75,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,15,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,16,basin_to_05EA002,1.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,16,lower_incremental_05EA005_to_05EA002,1.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,16,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,17,basin_to_05EA002,3.559999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,17,lower_incremental_05EA005_to_05EA002,3.559999942779541,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,17,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,18,basin_to_05EA002,4.46999979019165,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,18,lower_incremental_05EA005_to_05EA002,4.46999979019165,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,18,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,19,basin_to_05EA002,2.200000047683716,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,19,lower_incremental_05EA005_to_05EA002,2.200000047683716,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,19,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,20,basin_to_05EA002,40.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,20,lower_incremental_05EA005_to_05EA002,40.25,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,20,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,21,basin_to_05EA002,0.6399999856948853,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,21,lower_incremental_05EA005_to_05EA002,0.6399999856948853,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,96,21,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P096_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,1,basin_to_05EA002,16.709999084472656,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,1,lower_incremental_05EA005_to_05EA002,16.709999084472656,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,1,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,2,basin_to_05EA002,6.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,2,lower_incremental_05EA005_to_05EA002,6.175000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,2,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,3,basin_to_05EA002,31.8125,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,3,lower_incremental_05EA005_to_05EA002,31.8125,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,3,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,4,basin_to_05EA002,13.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,4,lower_incremental_05EA005_to_05EA002,13.375,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,4,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,5,basin_to_05EA002,19.899999618530273,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,5,lower_incremental_05EA005_to_05EA002,19.899999618530273,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,5,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,6,basin_to_05EA002,5.460000038146973,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,6,lower_incremental_05EA005_to_05EA002,5.460000038146973,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,6,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,7,basin_to_05EA002,10.800000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,7,lower_incremental_05EA005_to_05EA002,10.800000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,7,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,8,basin_to_05EA002,9.425000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,8,lower_incremental_05EA005_to_05EA002,9.425000190734863,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,8,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,9,basin_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,9,lower_incremental_05EA005_to_05EA002,2.2250001430511475,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,9,upper_lake_chain_isle_lac_ste_anne,,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
GEPS,2026-07-29T12:00:00+00:00,120,10,basin_to_05EA002,10.037500381469727,CMC_geps-raw_APCP_SFC_0_latlon0p5x0p5_2026072912_P120_allmbrs.grib2
