event_id,rain_start_utc,rain_end_utc,rain_duration_h,analysis_end_utc,truncation_reason,response_censored,pre_stage_m,pre_discharge_m3s,antecedent_24h_mm,antecedent_72h_mm,antecedent_168h_mm,response_onset_utc,lag_to_onset_h,departure_peak_utc,q_departure_peak_m3s,stage_departure_peak_m,estimated_recession_days_lost,recovery_utc,recovery_duration_h,spatial_periods_requested,spatial_periods_available,spatial_coverage_fraction,basin_mean_mm,basin_max_mm,basin_pct_gt_5mm,basin_pct_gt_10mm,basin_pct_gt_20mm,basin_pct_gt_30mm,basin_pct_gt_50mm,lower_mean_mm,lower_max_mm,lower_pct_gt_5mm,lower_pct_gt_10mm,lower_pct_gt_20mm,lower_pct_gt_30mm,lower_pct_gt_50mm,upper_mean_mm,upper_max_mm,upper_pct_gt_5mm,upper_pct_gt_10mm,upper_pct_gt_20mm,upper_pct_gt_30mm,upper_pct_gt_50mm,middle_mean_mm,middle_max_mm,middle_pct_gt_5mm,middle_pct_gt_10mm,middle_pct_gt_20mm,middle_pct_gt_30mm,middle_pct_gt_50mm,atim_mean_mm,atim_max_mm,atim_pct_gt_5mm,atim_pct_gt_10mm,atim_pct_gt_20mm,atim_pct_gt_30mm,atim_pct_gt_50mm,carrot_mean_mm,carrot_max_mm,carrot_pct_gt_5mm,carrot_pct_gt_10mm,carrot_pct_gt_20mm,carrot_pct_gt_30mm,carrot_pct_gt_50mm,local_mean_mm,local_max_mm,local_pct_gt_5mm,local_pct_gt_10mm,local_pct_gt_20mm,local_pct_gt_30mm,local_pct_gt_50mm,basin_mm,lower_ratio,upper_ratio,duration_h,storm_type,isolated_event,response_quality,eligible_for_point_training,eligible_for_recovery_training,peak_support_status,recomputed_peak_utc,recomputed_q_departure_peak_m3s,recomputed_stage_departure_peak_m,q_departure_at_analysis_end_m3s,stage_departure_at_analysis_end_m,hours_observed_after_peak,post_peak_decline_m3s,post_peak_decline_fraction,last_6h_departure_change_m3s,last_12h_departure_change_m3s,minimum_required_peak_decline_m3s,peak_resolved,recomputed_peak_days_lost,censored_remaining_days_lower_bound,recomputed_recovery_utc,recovery_complete,recovery_duration_h,eligible_for_peak_training,eligible_as_censored_lower_bound,peak_response_quality
50,2026-03-17T00:00:00+00:00,2026-03-17T06:00:00+00:00,6.0,2026-03-19T06:00:00+00:00,next_rain_event,True,0.758,0.275,0.1376642819627054,0.7197809375107419,4.262052285049798,2026-03-17T05:00:00+00:00,5.0,2026-03-19T06:00:00+00:00,0.8058088404444005,0.287712230537426,6.221965826805231,,,1,1,1.0,1.5760594783794313,2.401399850845337,0.0,0.0,0.0,0.0,0.0,1.7499699473381043,2.229699850082397,0.0,0.0,0.0,0.0,0.0,1.0005666340390842,1.5124999284744265,0.0,0.0,0.0,0.0,0.0,1.834399950504303,2.401399850845337,0.0,0.0,0.0,0.0,0.0,1.5339750051498413,1.7242000102996826,0.0,0.0,0.0,0.0,0.0,2.229699850082397,2.229699850082397,0.0,0.0,0.0,0.0,0.0,1.826819920539856,2.031299829483032,0.0,0.0,0.0,0.0,0.0,1.5760594783794313,1.1103451178996715,0.6348533464409019,6.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-03-19T06:00:00+00:00,0.8058088404444005,0.287712230537426,0.8058088404444005,0.2292691838327452,0.0,0.0,0.0,,,0.1,False,6.221965826805231,6.221965826805231,,False,,False,True,unresolved_peak_lower_bound
51,2026-03-19T06:00:00+00:00,2026-03-21T18:00:00+00:00,60.0,2026-03-24T18:00:00+00:00,next_rain_event,True,0.9365,0.7745,0.0784499974577641,1.8207642331558629,5.717691525927787,2026-03-19T13:00:00+00:00,7.0,2026-03-24T18:00:00+00:00,1.3605067240596294,0.2387552473466836,10.50219761074033,,,10,10,1.0,18.080863853168143,22.143249291926622,100.0,100.0,19.047619047619047,0.0,0.0,14.775354728428647,17.395899273455143,100.0,100.0,0.0,0.0,0.0,19.613286866738537,22.143249291926622,100.0,100.0,50.0,0.0,0.0,18.81416460739565,20.690899282693863,100.0,100.0,10.0,0.0,0.0,13.475874803349145,15.90544970461633,100.0,100.0,0.0,0.0,0.0,17.395899273455143,17.395899273455143,100.0,100.0,0.0,0.0,0.0,15.29082975948695,16.119049889966846,100.0,100.0,0.0,0.0,0.0,18.080863853168143,0.8171819028347862,1.0847538605464295,60.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-03-24T18:00:00+00:00,1.3605067240596294,0.23875524734668363,1.3605067240596294,0.23875524734668363,0.0,0.0,0.0,,,0.13605067240596294,False,10.50219761074033,10.50219761074033,,False,,False,True,unresolved_peak_lower_bound
52,2026-03-24T18:00:00+00:00,2026-03-26T12:00:00+00:00,42.0,2026-04-02T00:00:00+00:00,next_rain_event,True,1.04,1.33,0.4131702265405605,0.7251535522823576,18.90594597380342,2026-03-25T01:00:00+00:00,7.0,2026-04-02T00:00:00+00:00,2.9177759449604945,0.3313434995322886,22.134327192839937,,,7,7,1.0,8.192537881578097,8.628749850206077,100.0,0.0,0.0,0.0,0.0,8.047824789956213,8.436649773269892,100.0,0.0,0.0,0.0,0.0,8.217712263925932,8.628749850206077,100.0,0.0,0.0,0.0,0.0,8.249789797980338,8.446649640798569,100.0,0.0,0.0,0.0,0.0,7.763087268918753,8.268799632787704,100.0,0.0,0.0,0.0,0.0,8.259849850088358,8.259849850088358,100.0,0.0,0.0,0.0,0.0,8.23320979475975,8.436649773269892,100.0,0.0,0.0,0.0,0.0,8.192537881578097,0.9823359874908496,1.0030728429592548,42.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-04-02T00:00:00+00:00,2.9177759449604945,0.3313434995322886,2.9177759449604945,0.3313434995322886,0.0,0.0,0.0,,,0.29177759449604945,False,22.134327192839937,22.134327192839937,,False,,False,True,unresolved_peak_lower_bound
53,2026-04-02T00:00:00+00:00,2026-04-03T06:00:00+00:00,30.0,2026-04-07T00:00:00+00:00,next_rain_event,True,1.1605,2.94,0.0108523808206276,0.8444767664650928,2.347992795525767,2026-04-02T19:00:00+00:00,19.0,2026-04-07T00:00:00+00:00,1.3202221550585875,0.1220667804744388,6.356582645480886,,,5,5,1.0,3.42859397012563,5.230899810791016,2.380952380952381,0.0,0.0,0.0,0.0,2.631374955549836,3.3616998344659805,0.0,0.0,0.0,0.0,0.0,4.559545708199342,5.230899810791016,8.333333333333332,0.0,0.0,0.0,0.0,3.1486324345692998,4.508999928832054,0.0,0.0,0.0,0.0,0.0,3.016487445682287,3.3616998344659805,0.0,0.0,0.0,0.0,0.0,2.2468999475240707,2.2468999475240707,0.0,0.0,0.0,0.0,0.0,2.4001799650490283,2.736049979925156,0.0,0.0,0.0,0.0,0.0,3.42859397012563,0.7674793161505262,1.3298587549088736,30.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2026-04-07T00:00:00+00:00,1.3202221550585875,0.12206678047443886,1.3202221550585875,0.12206678047443886,0.0,0.0,0.0,,,0.13202221550585877,False,6.356582645480886,6.356582645480886,,False,,False,True,unresolved_peak_lower_bound
54,2026-04-07T00:00:00+00:00,2026-04-08T06:00:00+00:00,30.0,2026-04-14T00:00:00+00:00,next_rain_event,True,1.143,3.1,0.1368761872650966,0.1769571384536987,3.912042765510878,2026-04-07T10:00:00+00:00,10.0,2026-04-14T00:00:00+00:00,4.54028575897956,0.4047928637048111,23.211674285402328,,,5,5,1.0,5.771721273380709,7.821049809455872,80.95238095238095,0.0,0.0,0.0,0.0,4.988594850152731,6.331449925899506,50.0,0.0,0.0,0.0,0.0,5.513354006330094,7.494949868589174,75.0,0.0,0.0,0.0,0.0,6.318304845225066,7.821049809455872,100.0,0.0,0.0,0.0,0.0,5.057112312875688,5.449299804866314,75.0,0.0,0.0,0.0,0.0,6.331449925899506,6.331449925899506,100.0,0.0,0.0,0.0,0.0,4.665209864825011,5.39879984408617,20.0,0.0,0.0,0.0,0.0,5.771721273380709,0.8643166594270981,0.955235664576838,30.0,mixed_or_weak,True,censored_lower_bound,False,False,evaluated,2026-04-14T00:00:00+00:00,4.54028575897956,0.40479286370481116,4.54028575897956,0.40479286370481116,0.0,0.0,0.0,,,0.45402857589795603,False,23.211674285402328,23.211674285402328,,False,,False,True,unresolved_peak_lower_bound
55,2026-04-14T00:00:00+00:00,2026-04-16T06:00:00+00:00,54.0,2026-04-24T12:00:00+00:00,next_rain_event,True,1.357,6.04,0.0025976189700443,0.0887255927809747,6.284133760389522,2026-04-14T05:00:00+00:00,5.0,2026-04-24T12:00:00+00:00,10.868487821805674,0.7990733601433044,43.68724717151736,,,9,9,1.0,17.906660253970628,21.73894963040948,100.0,100.0,30.952380952380956,0.0,0.0,19.943217075994472,20.948374539613724,100.0,100.0,70.0,0.0,0.0,14.871918365339903,16.667324636131525,100.0,100.0,0.0,0.0,0.0,18.709226976137145,21.73894963040948,100.0,100.0,30.0,0.0,0.0,18.917674783311668,20.113474628597032,100.0,100.0,25.0,0.0,0.0,20.74524936702801,20.74524936702801,100.0,100.0,100.0,0.0,0.0,20.603244451934007,20.948374539613724,100.0,100.0,100.0,0.0,0.0,17.906660253970628,1.113731806665191,0.8305244056910165,54.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-04-24T12:00:00+00:00,10.868487821805674,0.7990733601433044,10.868487821805674,0.7990733601433044,0.0,0.0,0.0,,,1.0868487821805675,False,43.687247171517356,43.687247171517356,,False,,False,True,unresolved_peak_lower_bound
56,2026-04-24T12:00:00+00:00,2026-04-26T18:00:00+00:00,54.0,2026-05-10T18:00:00+00:00,analysis_window_limit,True,1.846,13.6,0.3690118941026626,0.484205938735699,0.5404952224967663,2026-04-24T19:00:00+00:00,7.0,2026-04-29T15:00:00+00:00,1.50361356894199,0.1135439274851026,2.613390069703184,,,9,9,1.0,3.684061809709029,5.394899845123291,7.142857142857142,0.0,0.0,0.0,0.0,3.9843499034643175,5.394899845123291,20.0,0.0,0.0,0.0,0.0,2.76046451414004,3.899049859493971,0.0,0.0,0.0,0.0,0.0,4.088076140172779,5.063999786973,5.0,0.0,0.0,0.0,0.0,3.3850311879068613,3.915324896574021,0.0,0.0,0.0,0.0,0.0,5.394899845123291,5.394899845123291,100.0,0.0,0.0,0.0,0.0,4.181694887578487,5.095924839377403,20.0,0.0,0.0,0.0,0.0,3.684061809709029,1.0815100585348227,0.7492991857153622,54.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-04-29T15:00:00+00:00,1.50361356894199,0.126117225597991,0.46007062023228684,0.0689039693234994,267.0,1.0435429487097032,0.69402336495539,0.009505384201458078,-1.7149513364955737e-05,0.15036135689419902,True,2.613390069703184,0.7996362995867791,,False,,True,False,resolved_peak
57,2026-05-14T06:00:00+00:00,2026-05-14T12:00:00+00:00,6.0,2026-05-28T12:00:00+00:00,analysis_window_limit,True,1.2280000000000002,4.345,0.1218113120731209,0.1219053596876272,0.177780357886582,2026-05-14T10:00:00+00:00,4.0,2026-05-14T20:00:00+00:00,0.3735961267165253,0.0429129511662955,1.2031815609456642,2026-05-15T10:00:00+00:00,14.0,1,1,1.0,2.46057375343073,6.090199947357178,9.523809523809524,0.0,0.0,0.0,0.0,2.7431599378585814,5.052599906921387,10.0,0.0,0.0,0.0,0.0,4.0896832545598345,6.090199947357178,25.0,0.0,0.0,0.0,0.0,1.341814960539341,3.5037999153137207,0.0,0.0,0.0,0.0,0.0,3.85717499256134,5.052599906921387,25.0,0.0,0.0,0.0,0.0,1.100499987602234,1.100499987602234,0.0,0.0,0.0,0.0,0.0,2.180479884147644,3.5247998237609863,0.0,0.0,0.0,0.0,0.0,2.46057375343073,1.1148456468877823,1.6620852144170315,6.0,upper_lake_chain_concentrated,True,censored_lower_bound,False,False,evaluated,2026-05-14T20:00:00+00:00,0.3735961267165253,0.042912951166295565,0.2862569301382768,0.020743158034526754,328.0,0.08733919657824851,0.23377971647045245,0.013280651536072385,0.02703135687175917,0.1,False,1.2031815609456642,0.9219021167653104,2026-05-15T10:00:00+00:00,True,14.0,False,True,unresolved_peak_lower_bound
58,2026-05-31T12:00:00+00:00,2026-06-03T00:00:00+00:00,60.0,2026-06-04T18:00:00+00:00,next_rain_event,True,0.806,0.882,0.0416738084029583,0.2689618976215742,0.3247535626190554,2026-05-31T16:00:00+00:00,4.0,2026-06-02T03:00:00+00:00,1.463345809629141,0.2559911567509318,9.2921200254672,,,10,10,1.0,61.43210318383007,76.68684680759907,100.0,100.0,100.0,100.0,85.71428571428571,73.13232310116291,76.68684680759907,100.0,100.0,100.0,100.0,100.0,50.710190461948514,61.40714865922928,100.0,100.0,100.0,100.0,50.0,62.01514085829258,71.51314701139927,100.0,100.0,100.0,100.0,100.0,71.80189825035632,73.26799774169922,100.0,100.0,100.0,100.0,100.0,71.68009789288044,71.68009789288044,100.0,100.0,100.0,100.0,100.0,74.48710802346469,76.68684680759907,100.0,100.0,100.0,100.0,100.0,61.43210318383007,1.1904577462100066,0.8254672692908268,60.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-02T03:00:00+00:00,1.463345809629141,0.2624425175798748,1.4345071698372978,0.2624425175798748,63.0,0.0288386397918432,0.0197073306952318,0.08537141773085999,0.14112699024479425,0.1463345809629141,False,9.292120025467199,9.108997143265531,,False,,False,True,unresolved_peak_lower_bound
59,2026-06-04T18:00:00+00:00,2026-06-06T00:00:00+00:00,30.0,2026-06-07T12:00:00+00:00,next_rain_event,True,0.971,1.66,0.0007476190166059,32.32524141360079,61.70127281955709,2026-06-05T02:00:00+00:00,8.0,2026-06-05T22:00:00+00:00,0.8706277948096262,0.1357254845528127,4.521169906448734,,,5,5,1.0,7.38663374147256,11.47654977440834,83.33333333333334,23.809523809523807,0.0,0.0,0.0,6.884484827925917,10.540949776768684,100.0,10.0,0.0,0.0,0.0,4.501479136447112,6.920824944972992,41.66666666666667,0.0,0.0,0.0,0.0,9.36880096126115,11.47654977440834,100.0,45.0,0.0,0.0,0.0,5.807387303648284,6.467800013720989,100.0,0.0,0.0,0.0,0.0,10.540949776768684,10.540949776768684,100.0,100.0,0.0,0.0,0.0,7.01486985757947,8.584899973124266,100.0,0.0,0.0,0.0,0.0,7.38663374147256,0.9320192483989956,0.6094087366445925,30.0,tributary_localized_carrot_creek,False,antecedent_rain_overlap,False,False,evaluated,2026-06-05T22:00:00+00:00,0.8706277948096262,0.13572548455281275,0.8255951402579895,0.13041058731026112,38.0,0.04503265455163663,0.051724347442277094,0.08524274678566957,0.05097685690060594,0.1,False,4.521169906448734,4.287315343362012,,False,,False,False,antecedent_rain_overlap
60,2026-06-07T12:00:00+00:00,2026-06-08T18:00:00+00:00,30.0,2026-06-10T06:00:00+00:00,next_rain_event,True,1.031,1.96,0.0275214278870926,7.458905168035665,68.89453275661245,2026-06-07T17:00:00+00:00,5.0,2026-06-08T22:00:00+00:00,0.7163663050012057,0.1138928990636057,3.5344725165620754,,,5,5,1.0,4.165732685058001,11.458350006490946,26.190476190476197,4.761904761904762,0.0,0.0,0.0,3.7128549653338263,5.451199859380722,20.0,0.0,0.0,0.0,0.0,7.3362248982302845,11.458350006490946,75.0,16.666666666666664,0.0,0.0,0.0,2.489876217016717,4.0339498817920685,0.0,0.0,0.0,0.0,0.0,4.846587413921952,5.451199859380722,50.0,0.0,0.0,0.0,0.0,1.3093999922275543,1.3093999922275543,0.0,0.0,0.0,0.0,0.0,3.286560001084581,4.880024999380112,0.0,0.0,0.0,0.0,0.0,4.165732685058001,0.891284978186768,1.761088733452454,30.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2026-06-08T22:00:00+00:00,0.7163663050012057,0.11389289906360578,0.6192055223447805,0.09383021729141916,32.0,0.09716078265642514,0.13563002890855064,0.0781358975963411,0.11179457987267138,0.1,False,3.5344725165620754,3.0550919069642837,,False,,False,False,antecedent_rain_overlap
61,2026-06-10T06:00:00+00:00,2026-06-11T00:00:00+00:00,18.0,2026-06-15T18:00:00+00:00,next_rain_event,True,1.052,2.02,0.2984916632108035,4.489062442921012,11.924934873509866,2026-06-10T12:00:00+00:00,6.0,2026-06-15T18:00:00+00:00,0.8884517214314248,0.1283829873941719,5.167231645078161,,,3,3,1.0,4.788256710838704,5.956575408577919,26.190476190476197,0.0,0.0,0.0,0.0,4.469810178875923,5.479800209403038,20.0,0.0,0.0,0.0,0.0,5.100700214505196,5.956575408577919,50.0,0.0,0.0,0.0,0.0,4.760013874620199,5.905150204896927,15.0,0.0,0.0,0.0,0.0,4.188343904912472,4.529950201511383,0.0,0.0,0.0,0.0,0.0,4.440375193953514,4.440375193953514,0.0,0.0,0.0,0.0,0.0,4.700870195031166,5.479800209403038,40.0,0.0,0.0,0.0,0.0,4.788256710838704,0.933494264991694,1.0652520369175789,18.0,mixed_or_weak,False,antecedent_rain_overlap,False,False,evaluated,2026-06-15T18:00:00+00:00,0.8884517214314248,0.12838298739417198,0.8884517214314248,0.12838298739417198,0.0,0.0,0.0,,,0.1,False,5.167231645078161,5.167231645078161,,False,,False,False,antecedent_rain_overlap
62,2026-06-15T18:00:00+00:00,2026-06-19T00:00:00+00:00,78.0,2026-06-20T06:00:00+00:00,next_rain_event,True,1.036,1.84,0.0070678569803324,0.0088333330682611,5.368494795676919,2026-06-16T05:00:00+00:00,11.0,2026-06-17T05:00:00+00:00,0.8774831700526184,0.139103238845725,4.444048523415543,,,13,13,1.0,14.741169122876489,20.528625668375756,100.0,100.0,4.761904761904762,0.0,0.0,15.683062578039245,20.528625668375756,100.0,100.0,10.0,0.0,0.0,14.3272063776094,15.800525122671388,100.0,100.0,0.0,0.0,0.0,14.518600042455365,20.15865013014991,100.0,100.0,5.0,0.0,0.0,13.733050117269158,14.284350197762253,100.0,100.0,0.0,0.0,0.0,19.18035039433744,19.18035039433744,100.0,100.0,0.0,0.0,0.0,16.543614983395674,20.528625668375756,100.0,100.0,20.0,0.0,0.0,14.741169122876489,1.0638954378252845,0.971917916291682,78.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-17T05:00:00+00:00,0.8774831700526184,0.13910323884572506,0.5707789012031724,0.07146563362631064,73.0,0.306704268849446,0.34952723803358465,-0.12644264180904596,-0.1424122246184657,0.1,True,4.4440485234155425,2.8907325173388774,,False,,True,False,resolved_peak
63,2026-06-20T06:00:00+00:00,2026-06-23T00:00:00+00:00,66.0,2026-06-27T00:00:00+00:00,next_rain_event,True,0.9895,1.55,0.0627452366669395,5.866213790743911,14.819903644601473,2026-06-20T15:00:00+00:00,9.0,2026-06-27T00:00:00+00:00,10.908965880181947,1.302066185927365,73.83765428571174,,,11,11,1.0,94.70333673450207,112.00994637608528,100.0,100.0,100.0,100.0,100.0,102.07868193089962,111.20129679143427,100.0,100.0,100.0,100.0,100.0,82.73359368679424,99.0572474002838,100.0,100.0,100.0,100.0,100.0,98.19750996492805,112.00994637608528,100.0,100.0,100.0,100.0,100.0,109.23219692893326,111.20129679143427,100.0,100.0,100.0,100.0,100.0,91.6775971353054,91.6775971353054,100.0,100.0,100.0,100.0,100.0,98.43608689159154,105.02529665082692,100.0,100.0,100.0,100.0,100.0,94.70333673450207,1.0778784090477624,0.8736080114973703,66.0,widespread_basin,False,antecedent_rain_overlap,False,False,evaluated,2026-06-27T00:00:00+00:00,10.908965880181947,1.302066185927365,10.908965880181947,1.302066185927365,0.0,0.0,0.0,,,1.0908965880181947,False,73.83765428571174,73.83765428571174,,False,,False,False,antecedent_rain_overlap
64,2026-06-27T00:00:00+00:00,2026-06-29T06:00:00+00:00,54.0,2026-06-30T18:00:00+00:00,next_rain_event,True,2.122,11.3,0.0449345228109797,0.0449345228109797,94.9584926822974,2026-06-27T04:00:00+00:00,4.0,2026-06-30T18:00:00+00:00,17.44375564750942,0.7581315043615493,33.15479570812636,,,9,9,1.0,51.86638716161889,66.84969964623451,100.0,100.0,100.0,100.0,54.761904761904766,47.93852895094896,66.84969964623451,100.0,100.0,100.0,100.0,40.0,49.20367014578854,51.631848618388176,100.0,100.0,100.0,100.0,41.66666666666667,55.42794647645205,66.25074814772233,100.0,100.0,100.0,100.0,70.0,42.29876150160271,44.06254877895117,100.0,100.0,100.0,100.0,0.0,66.84969964623451,66.84969964623451,100.0,100.0,100.0,100.0,100.0,48.668108771368864,57.46169758588076,100.0,100.0,100.0,100.0,60.0,51.86638716161889,0.9242696778082792,0.9486619916761668,54.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-06-30T18:00:00+00:00,17.44375564750942,0.7581315043615493,17.44375564750942,0.7581315043615493,0.0,0.0,0.0,,,1.744375564750942,False,33.15479570812636,33.15479570812636,,False,,False,True,unresolved_peak_lower_bound
65,2026-06-30T18:00:00+00:00,2026-07-02T06:00:00+00:00,36.0,2026-07-05T12:00:00+00:00,next_rain_event,True,2.722,26.6,0.2670190405693746,14.300416377490842,52.190919296098095,2026-06-30T22:00:00+00:00,4.0,2026-07-05T12:00:00+00:00,5.198018489867696,0.5280006541057931,4.98936347989124,,,6,6,1.0,7.149758146015562,14.873999609379098,61.90476190476191,21.428571428571427,0.0,0.0,0.0,6.062344824650791,12.730099958833309,50.0,20.0,0.0,0.0,0.0,10.297766405186849,14.873999609379098,100.0,50.0,0.0,0.0,0.0,5.804659851195174,12.985199963208288,45.0,5.0,0.0,0.0,0.0,3.994612339738524,5.002949893474579,25.0,0.0,0.0,0.0,0.0,10.49144983291626,10.49144983291626,100.0,100.0,0.0,0.0,0.0,6.830709810927511,12.730099958833309,60.0,20.0,0.0,0.0,0.0,7.149758146015562,0.8479090762013023,1.4402957687352849,36.0,upper_lake_chain_concentrated,False,antecedent_rain_overlap,False,False,evaluated,2026-07-05T12:00:00+00:00,5.198018489867696,0.5280006541057931,5.198018489867696,0.5280006541057931,0.0,0.0,0.0,,,0.5198018489867696,False,4.98936347989124,4.98936347989124,,False,,False,False,antecedent_rain_overlap
66,2026-07-05T12:00:00+00:00,2026-07-06T00:00:00+00:00,12.0,2026-07-09T12:00:00+00:00,next_rain_event,True,3.01,26.3,0.105298807313721,0.7717904614608929,18.203197193639685,2026-07-05T20:00:00+00:00,8.0,2026-07-08T18:00:00+00:00,0.9927769492965162,0.0487212461134927,0.9022580767073544,,,2,2,1.0,1.7546856690730368,3.4446998834609985,0.0,0.0,0.0,0.0,0.0,1.4227699726819991,2.635900020599365,0.0,0.0,0.0,0.0,0.0,1.5921582815547783,1.8329999446868896,0.0,0.0,0.0,0.0,0.0,2.0181599497795104,3.4446998834609985,0.0,0.0,0.0,0.0,0.0,1.1358249709010124,1.2845999598503113,0.0,0.0,0.0,0.0,0.0,2.635900020599365,2.635900020599365,0.0,0.0,0.0,0.0,0.0,1.4096999645233157,1.6507999002933502,0.0,0.0,0.0,0.0,0.0,1.7546856690730368,0.8108403674565932,0.9073752123341168,12.0,tributary_localized_carrot_creek,True,censored_lower_bound,False,False,evaluated,2026-07-08T18:00:00+00:00,0.9927769492965162,0.04872124611349271,0.5555235277775985,0.030468427664980702,18.0,0.43725342151891766,0.4404347037154281,-0.13200559052789274,-0.1611006012475542,0.1,True,0.9022580767073545,0.5048723080178988,,False,,True,False,resolved_peak
67,2026-07-09T12:00:00+00:00,2026-07-12T00:00:00+00:00,60.0,2026-07-15T00:00:00+00:00,next_rain_event,False,2.8205,22.2,0.0703404739504634,0.0705440453699943,2.616315413363432,2026-07-11T08:00:00+00:00,44.0,2026-07-11T21:00:00+00:00,1.0108060408215174,0.0530732309343551,1.0282980458908386,2026-07-14T04:00:00+00:00,55.0,10,10,1.0,28.241738672630163,46.47260040836409,100.0,100.0,80.95238095238095,45.23809523809524,0.0,28.576189582870576,46.47260040836409,100.0,100.0,70.0,40.0,0.0,23.52669306622313,31.634398898109797,100.0,100.0,66.66666666666666,16.666666666666664,0.0,30.90354058135417,36.83869899902493,100.0,100.0,95.0,65.0,0.0,22.37176839596941,27.81112449418288,100.0,100.0,50.0,0.0,0.0,35.49764937919099,35.49764937919099,100.0,100.0,100.0,100.0,0.0,32.15543457312742,46.47260040836409,100.0,100.0,80.0,60.0,0.0,28.241738672630163,1.0118424334322071,0.833046907590838,60.0,widespread_basin,True,complete,True,True,evaluated,2026-07-11T21:00:00+00:00,1.0108060408215174,0.05307323093435512,-0.06312592050927535,-0.004355902008579715,75.0,1.0739319613307927,1.0624510716793607,-0.08393392141839229,-0.06552123580568647,0.10108060408215175,True,1.0282980458908386,0.0,2026-07-14T04:00:00+00:00,True,55.0,True,False,resolved_peak
68,2026-07-15T00:00:00+00:00,2026-07-16T06:00:00+00:00,30.0,2026-07-19T00:00:00+00:00,next_rain_event,True,2.532,16.8,0.0295499993122315,0.0533154745783011,28.365552954485224,2026-07-15T10:00:00+00:00,10.0,2026-07-15T09:00:00+00:00,1.6687397145107603,0.1010104855629299,1.9810606578089949,,,5,5,1.0,12.93286269805616,24.131698903162032,92.85714285714286,73.80952380952381,11.904761904761903,0.0,0.0,12.02982451405842,24.131698903162032,70.0,60.0,20.0,0.0,0.0,14.404616210978324,20.609849018394016,100.0,91.66666666666666,8.333333333333332,0.0,0.0,12.50132968230173,22.54205012321472,100.0,70.0,10.0,0.0,0.0,6.127087189874146,12.932799343951046,25.0,25.0,0.0,0.0,0.0,24.11654862528667,24.11654862528667,100.0,100.0,100.0,0.0,0.0,14.334669551160186,24.131698903162032,100.0,80.0,20.0,0.0,0.0,12.93286269805616,0.9301749191125744,1.113799515798105,30.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-07-15T09:00:00+00:00,1.6687397145107603,0.10101048556292991,0.9476675253826112,0.03768894210846874,87.0,0.7210721891281491,0.4321058478191444,-0.11880506141870306,-0.035642237273574295,0.16687397145107605,True,1.9810606578089947,1.1250327626852872,,False,,True,False,resolved_peak
69,2026-07-19T00:00:00+00:00,2026-07-21T18:00:00+00:00,66.0,2026-07-26T00:00:00+00:00,next_rain_event,True,2.3775,14.6,0.0112035708762482,1.7654797199564718,13.169417452894516,2026-07-19T05:00:00+00:00,5.0,2026-07-24T18:00:00+00:00,2.478703509922285,0.1723547575511421,4.175059914357309,,,11,11,1.0,37.0673038563996,56.92779874801636,100.0,100.0,100.0,92.85714285714286,9.523809523809524,49.52362943033222,56.92779874801636,100.0,100.0,100.0,100.0,40.0,32.13897378317779,36.33209924900439,100.0,100.0,100.0,100.0,0.0,33.79613911336637,43.19939963519573,100.0,100.0,100.0,85.0,0.0,48.44639992626617,50.9701501976233,100.0,100.0,100.0,100.0,50.0,46.0672492980957,46.0672492980957,100.0,100.0,100.0,100.0,0.0,51.076689060032365,56.92779874801636,100.0,100.0,100.0,100.0,40.0,37.0673038563996,1.3360461721788288,0.8670437404264852,66.0,widespread_basin,True,censored_lower_bound,False,False,evaluated,2026-07-24T18:00:00+00:00,2.478703509922285,0.17235475755114216,2.2017852188866502,0.12909565557357272,30.0,0.2769182910356349,0.1117190054910267,-0.10849096828724214,-0.21544506373002115,0.24787035099222854,True,4.175059914357309,3.7086263728598596,,False,,True,False,resolved_peak
